"","degree","eigenvector","closeness","pagerank","betweenness","hubscore","authorities","radiality","clusterrank","densitymnc","lobby","leverage","subgraph","topologicalcoeff","eccentricity","geodkpath","stress","informationcent","localbridge"
"10103",11,0.0199999275669671,2714.9380952381,6.0152413490573e-05,14319.3452266559,0.00559763937212255,7.15747588086185e-05,22.8355862068966,0,10,11,-0.108254117107411,0.00361511444341407+0i,0.0938042848870874,7,1748,0,1.52878822970304,0.0794289302291467
"10104",2,0.00112844603607462,2173.35714285714,7.03004736932077e-05,0,6.0134484374169e-16,0.000137949450702948,21.8705287356322,0,1,2,-0.712820512820513,0+0i,0.523809523809524,8,200,30912,1.87653330918253,2.97916666666667
"10105",3,0.00168744179367729,2133.67023809524,7.20197551575891e-05,84.1994721186759,2.58688215594134e-05,4.87516821105057e-05,21.7773793103448,0,2,3,-0.275324675324675,0+0i,0.333333333333333,8,146,0,1.2561746352034,0.465608465608466
"10106",1,0.00033663097227852,1925.41825396825,6.69108596970463e-05,0,3.00672421870845e-16,2.18482351306675e-06,21.2353103448276,0,0,1,-0.777777777777778,0+0i,1,9,46,9329,1.01672226462344,8
"10107",1,0.00246189014772926,2175.89166666667,6.15472287171056e-05,0,3.00672421870845e-16,0.000252645119147038,21.8813793103448,0,0,1,-0.866666666666667,0+0i,1,8,168,180832,2.0526974126506,14
"10108",1,0.00246189014772926,2175.89166666667,6.15472287171056e-05,0,3.00672421870845e-16,0.000252645119147038,21.8813793103448,0,0,1,-0.866666666666667,0+0i,1,8,168,0,2.00502505270583,14
"10109",1,0.000964139607421783,2063.79047619048,6.01084298515084e-05,0,3.00672421870845e-16,5.00279818944558e-05,21.6093793103448,0,0,1,-0.833333333333333,0+0i,1,8,107,145041,1.72448137808995,11
"1011",13,0.0295888891878859,2760.00714285714,0.000174314093397404,0,3.93281718365171e-15,0.00349834727177108,22.896183908046,0,12,12,-0.0846469271469271,0+0i,0.0781004709576138,7,1968,159689,1.98009632810626,0.0878375638931652
"10110",10,0.00902263895834401,2521.04285714286,6.01084298515084e-05,24438.5620960431,0.00140269518398035,5.00279818956646e-05,22.5320459770115,0.611111111111111,9,7,0.210694472429414,0.211364564292191+0i,0.1025,7,912,0,1.4111357125956,0.030002839534737
"10111",17,0.0208075157867982,2760.9619047619,9.3337066976495e-05,49363.5352173071,0.00462132856627447,0.00126300719410827,22.8967356321839,0,16,11,0.224552099023562,0.0311919484896034+0i,0.0613672496025437,7,1975,0,1.23170009551969,0.0179455765879247
"10112",1,0.000568449382412977,2060.02261904762,6.02627862898506e-05,0,3.00672421870845e-16,6.2621231084465e-05,21.5994482758621,0,0,1,-0.833333333333333,0+0i,1,8,112,177674,1.87511315323753,11
"10113",1,0.000568449382412976,2060.02261904762,6.02627862898506e-05,0,3.00672421870845e-16,6.2621231084465e-05,21.5994482758621,0,0,1,-0.833333333333333,0+0i,1,8,112,39656,1.96256522971045,11
"10114",1,0.000975682368239388,2110.76904761905,6.40092361040729e-05,0,3.00672421870845e-16,0.000205100159185297,21.728183908046,0,0,1,-0.833333333333333,0+0i,1,8,129,0,0.641804246322199,11
"10115",11,0.0324772928960904,2609.64285714286,6.40092361040729e-05,5990.1438325935,0.00386385131211572,0.000205100159186638,22.6726436781609,0,10,6,0.177377034729976,0.000608742845616106+0i,0.0909090909090909,7,1320,77808,1.94986733263143,0.0416793912830284
"10116",11,0.0289725838138968,2737.92619047619,6.04149102788085e-05,12838.7866296832,0.00542831936862094,0.000126646257445687,22.8690574712644,0.777777777777778,10,9,-0.0076628251764368,0.0726836786340661+0i,0.0920745920745921,7,1932,0,1.75244062515407,0.0551868005920291
"10117",1,0.000816723766189321,2111.46904761905,6.04149102788085e-05,0,3.00672421870845e-16,0.000126646257444346,21.7341609195402,0,0,1,-0.833333333333333,0+0i,1,7,124,0,1.23010639479949,11
"10118",12,0.0118118193193468,2573.75238095238,6.52306243732349e-05,15954.9492526033,0.00375340767564571,9.63858298144658e-05,22.6203218390805,0,11,7,0.28439957277284,0.173617337682114+0i,0.0833333333333333,8,1091,0,1.23164094687099,0.0280011879291849
"10119",5,0.00643519265734762,2467.84285714286,6.01217571772344e-05,25978.2680007429,0.00220929589250764,2.84428508061495e-05,22.447908045977,0,4,5,-0.457780320366133,0.104109713195469+0i,0.2,8,719,184,1.41747392900702,0.532667179093005
"1012",4,0.0105186489991864,2502.03095238095,0.000106609954032208,0,1.20268968748338e-15,0.000551831849977616,22.5064827586207,0,3,4,-0.656277056277056,0+0i,0.25,7,826,0,1.02509900108469,1.19963811821472
"10120",3,0.00209289766635939,2213.95238095238,8.14037629599713e-05,0,9.0057042419413e-16,0.000186024580811381,21.9591724137931,0,2,3,-0.443181818181818,0+0i,0.333333333333333,8,210,119226,1.75206570583376,0.829346092503987
"10121",1,0.000240078796373289,1905.84047619048,6.78806335586434e-05,0,3.00672421870845e-16,1.78684120610543e-05,21.1805057471264,0,0,1,-0.666666666666667,0+0i,1,8,41,28636,1.79183277639395,5
"10122",3,0.00201064551089308,2233.05952380952,7.8364670692135e-05,0,9.0057042419413e-16,0.000318561934138961,21.9975172413793,0,2,3,-0.464285714285714,0+0i,0.333333333333333,8,254,24712,1.85128041770679,0.873015873015873
"10123",1,0.000939277213216247,2070.73809523809,6.02371968632025e-05,0,3.00672421870845e-16,8.9525454815975e-05,21.6272183908046,0,0,1,-0.833333333333333,0+0i,1,8,107,5940,1.01391498159498,11
"10124",2,0.00155661932667313,2173.42380952381,6.57990465524906e-05,0,6.0134484374169e-16,0.000110139690254567,21.8681379310345,0,1,2,-0.703296703296703,0+0i,0.5,8,201,36350,1.95853023415318,2.8695652173913
"10125",11,0.0125515148546997,2639.29047619048,6.02371968632025e-05,12622.1076519688,0.00619449746386923,8.95254548173165e-05,22.7247816091954,0,10,7,0.0911064667990664,0.0374163309502139+0i,0.0925039872408294,7,1378,39860,1.90967950056459,0.0563122184139557
"10126",3,0.00285091548182555,2257.67976190476,7.13269618005041e-05,0,9.0057042419413e-16,0.000327610392213328,22.0456091954023,0,2,3,-0.580952380952381,0+0i,0.333333333333333,8,280,0,0.654734290583172,1.25714285714286
"10127",2,0.00119418616860069,2112.01071428571,6.10470564692607e-05,137.390534465535,2.38341275112995e-05,0.000113960876145216,21.7257011494253,0,1,2,-0.457142857142857,0+0i,0.5,8,135,186034,1.92361968737993,1.2
"10128",2,0.00322269131613083,2288.77142857143,6.64467190681586e-05,2943.86816491566,6.58644600647751e-05,0.000109208462572754,22.1157701149425,0,1,2,-0.764705882352941,0.0205241797256158+0i,0.5,7,327,0,0.64511146168357,3.75
"10129",1,0.00277923865760739,2136.31904761905,6.03450069678567e-05,0,3.00672421870845e-16,0.000472781362453588,21.7878620689655,0,0,1,-0.833333333333333,0+0i,1,8,142,21532,1.83582471852339,11
"1013",3,0.0116352029933106,2441.7119047619,9.45110150067188e-05,0,9.0057042419413e-16,0.000230895123822498,22.400275862069,0,2,3,-0.742437991530551,0+0i,0.333333333333333,8,666,0,0.642609030538951,2.24345146379045
"10130",2,0.00309379223873379,2188.99642857143,7.05563546604963e-05,0,6.0134484374169e-16,0.000548090546381558,21.9075862068966,0,1,2,-0.596153846153846,0+0i,0.5,8,187,237745,1.77819858491337,1.94117647058824
"10131",11,0.198098686108988,2866.32857142857,6.54548798038338e-05,13600.417491283,0.470198042155351,0.000514909096727068,23.0364137931034,2.63888888888889,10,11,-0.439541014541015,0.0450977051401379+0i,0.110671936758893,7,2510,234745,2.01325147590518,0.198352886180459
"10132",12,0.281825954471538,2902.57142857143,6.60258990893572e-05,7485.9932607927,0.777879374130443,0.00063865697049273,23.080183908046,0,11,11,-0.461049124150201,0.0587105260245649+0i,0.10958904109589,7,2725,0,0.66553387538044,0.195695929060175
"10133",12,0.0191196409302456,2692.44761904762,6.5335080973273e-05,12479.4089589577,0.00696010132298786,0.000128256856432573,22.8023908045977,0,11,9,0.0480435128121286,0.107077833005908+0i,0.0839328537170264,7,1646,0,1.017216546082,0.0615417384514789
"10134",1,0.00103796312304994,2090.04801587302,6.02185325233217e-05,0,3.00672421870845e-16,9.73608711079111e-05,21.6792643678161,0,0,1,-0.833333333333333,0+0i,1,9,113,0,0.63579860007435,11
"10135",11,0.0238937700598299,2589.23333333333,6.02185325233216e-05,14771.4283269625,0.0440786992310104,9.73608711092546e-05,22.6455172413793,0,10,5,0.313443474764229,0.0036430816273659+0i,0.0918367346938776,8,1149,177980,1.91308400414323,0.0232155654839054
"10136",1,0.00107134478159693,2084.84642857143,6.01108544799476e-05,0,3.00672421870845e-16,5.05054521095978e-05,21.6651954022988,0,0,1,-0.833333333333333,0+0i,1,8,108,0,0.988962161238262,11
"10137",11,0.00905197051468081,2551.83095238095,6.01108544799476e-05,45579.735806432,0.000569664332745903,5.05054521109414e-05,22.5799540229885,0,10,9,0.104824798624957,0.319623198135154+0i,0.0909090909090909,7,1001,0,1.0258811767567,0.0501812099247282
"10138",1,0.00107134478159693,2084.84642857143,6.01108544799476e-05,0,3.00672421870845e-16,5.05054521095978e-05,21.6651954022988,0,0,1,-0.833333333333333,0+0i,1,8,108,0,1.00387432660591,11
"10139",9,0.00632055803373475,2469.3119047619,7.40534064601085e-05,15952.1360736142,0.00200305681323648,0.000269783166784651,22.4430344827586,0,8,6,0.146714396714397,0.0240243903757947+0i,0.112654320987654,8,725,0,1.69836580984041,0.059052187577537
"1014",15,0.02582197089732,2751.87857142857,0.000183551813891073,0,4.50878590745644e-15,0.00399923223745621,22.8834942528736,0,14,12,0.0266004426409619,0+0i,0.0701030927835052,7,1889,315,1.39456249099679,0.0618889035627171
"10140",6,0.0196290529717737,2549.01666666667,6.01119393188148e-05,40352.7456399268,0.028024847004294,8.44379285249669e-05,22.584275862069,0,5,6,-0.35861915299035,0.000874500550229238+0i,0.166666666666667,7,988,0,1.02055017659077,0.32157717986112
"10141",12,0.0173135139019404,2654.51666666667,6.63427881096285e-05,46121.1296216629,0.0019843163103241,0.000477970892880334,22.7462068965517,0,11,9,0.0565810661920502,0.403304979705298+0i,0.0833333333333333,7,1431,0,1.41456569304989,0.0697611210098753
"10142",2,0.002953609398182,2225.44404761905,6.89096877043891e-05,4601.27627428416,6.99442448805398e-06,4.30144224396358e-05,21.9828965517241,0,1,2,-0.732142857142857,0.00766904757973904+0i,0.5,8,235,117234,1.90969938614773,3.23076923076923
"10143",4,0.00246453626235087,2310.87619047619,8.53779780683303e-05,0,1.20268968748338e-15,0.000357037188887721,22.1492413793103,0,3,4,-0.497222222222222,0+0i,0.25,8,388,0,0.997912145007596,0.742765273311897
"10144",11,0.00928609607183248,2551.71904761905,6.89096877043251e-05,23025.278877308,0.00199979079805757,4.30144224408453e-05,22.5800459770115,0.377777777777778,10,8,0.210448717948718,0.0106143189522519+0i,0.0948616600790514,7,1036,0,0.595203934617032,0.0257345330336547
"10145",11,0.0214508843252636,2681.57380952381,0.000106508648795404,28037.1598593703,0.00869493855321213,1.48403186196401e-15,22.7870344827586,0.988888888888889,10,9,-0.0365013446307875,0.14516655829477+0i,0.0934699103713188,7,1571,42490,1.91499819484046,0.0695937543316854
"10146",2,0.00323325274716133,2115.02023809524,0.000115052891571782,0,6.0134484374169e-16,0.000122212384291382,21.7349885057471,0,1,2,-0.382352941176471,0+0i,0.5,8,127,0,0.626333482731896,0.882352941176471
"10147",12,0.05558130074316,2761.04761904762,7.12291581658487e-05,36953.172464666,0.0827417204299157,0.00331813877338646,22.9007816091954,0,11,9,-0.0575314171967316,0.16598888255642+0i,0.0864035087719298,7,1968,5540,1.24543328829138,0.0750278611717334
"10148",3,0.00396650861117383,2319.2119047619,7.39042994499921e-05,0,9.0057042419413e-16,0.00122088252744654,22.1703908045977,0,2,3,-0.589285714285714,0+0i,0.333333333333333,7,399,61443,1.85324396551166,1.28828828828829
"10149",13,0.183008945812454,2897.8119047619,7.33375818105629e-05,35336.7288120898,0.453542477435142,0.000396481201937943,23.0751264367816,0,12,12,-0.336413074568739,0.0912994993637958+0i,0.0875027551245316,7,2702,11199,1.90397882974723,0.140158456322749
"1015",16,0.0324046427313631,2739.11666666667,0.000146676328534597,174964.628725767,0.00279228996404881,0.000360352388040897,22.864183908046,0,15,12,0.180350037969615,0.12919679271052+0i,0.0628491620111732,6,1867,12695,1.81880915535439,0.0325050657245285
"10150",6,0.00600189392464939,2448.95238095238,6.01937785896082e-05,2747.61261376028,0.00354795074174195,0.000100249433637286,22.4134252873563,0,5,6,-0.230859728506787,0.0138798787631235+0i,0.169642857142857,7,675,0,1.49417938955171,0.254420033621239
"10151",2,0.00156428103914879,2202.3869047619,6.01937785896082e-05,2348.97576993634,3.63130390172085e-05,0.000100249433636749,21.9350804597701,0,1,2,-0.721153846153846,0.0452154346556474+0i,0.5,8,220,114017,1.91212739337317,3.08
"10152",1,0.000744358936084231,2048.94285714286,6.01937785896082e-05,0,3.00672421870845e-16,0.000100249433636615,21.5737931034483,0,0,1,-0.833333333333333,0+0i,1,8,92,0,0.641081849964151,11
"10153",2,0.00285757762135006,2288.05238095238,6.08798229618036e-05,653.802173631995,0.00102727418350398,2.19318103889273e-05,22.1129195402299,0,1,2,-0.766233766233766,0.00602737676050422+0i,0.5,7,332,263971,1.88538543776843,3.75
"10154",1,0.000801697817267148,2078.83452380952,6.08798229618051e-05,0,3.00672421870845e-16,2.19318103887928e-05,21.6497471264368,0,0,1,-0.846153846153846,0+0i,1,8,104,9815,0.651320659915978,12
"10155",2,0.0014398156250928,2187.3,6.08798229618051e-05,79.106684981685,0.000378983750737324,2.19318103889273e-05,21.9026206896552,0,1,2,-0.675324675324675,0+0i,0.5,8,205,309345,2.00998904127317,2.57142857142857
"10156",12,0.0213044259240972,2603.75238095238,7.75684089324273e-05,66673.7378560289,0.00286863019896654,0.0107405801983159,22.6657471264368,0.566666666666667,11,8,0.220037035996115,0.0437042330410626+0i,0.0864197530864197,7,1227,20409,1.61290868774947,0.0273320654822772
"10157",1,0.000706873238402531,2075.42301587302,6.01174172556504e-05,0,3.00672421870845e-16,0.000141006923066611,21.6388965517241,0,0,1,-0.833333333333333,0+0i,1,9,112,0,0.859319742446314,11
"10158",1,0.000706873238402532,2075.42301587302,6.01174172556504e-05,0,3.00672421870845e-16,0.000141006923066611,21.6388965517241,0,0,1,-0.833333333333333,0+0i,1,9,112,0,1.39644439860252,11
"10159",16,0.0155508657920034,2652.51904761905,9.1705306882472e-05,40998.9224595683,0.00541506611726606,0.000463036607816572,22.7368275862069,0,15,10,0.270852939687273,0.0124499246163216+0i,0.0651408450704225,7,1390,97594,1.87956431699418,0.0254550632943582
"1016",9,0.0270083935157234,2654.87857142857,0.000161587856956883,0,2.71522346566186e-15,0.00668292708588272,22.7485057471264,0,8,9,-0.24962814962815,0+0i,0.113617376775272,7,1441,0,1.25763976677978,0.178125251873942
"10160",3,0.00211818063050818,2173.22976190476,6.06302955924463e-05,4,0.000503893384880378,7.27218903562062e-06,21.8677701149425,0,2,3,-0.279487179487179,0+0i,0.333333333333333,8,205,0,0.651406564679714,0.46875
"10161",2,0.000904345779881361,2141.53333333333,6.06302955924463e-05,14,0.000140582238787074,7.27218903548661e-06,21.7995402298851,0,1,2,-0.69047619047619,0+0i,0.5,8,161,16458,1.53753862504967,2.72727272727273
"10162",2,0.00155605517739059,2186.94285714286,6.06302955924463e-05,959.88579213614,5.48833464009442e-05,7.27218903548661e-06,21.8977471264368,0,1,2,-0.7,0.0133725765155923+0i,0.5,8,212,0,1.69533825503348,2.82608695652174
"10163",12,0.0115602260615482,2638.29523809524,6.75457048103024e-05,42276.2731408105,0.00610828386015764,0.000211737574428092,22.7192643678161,0.733333333333333,11,9,0.101624120222518,0.0369350014252381+0i,0.0845410628019324,7,1338,775,1.67962977880509,0.0412031842025647
"10164",1,2.23657103533152e-05,1709.13055555556,0.000107095946041815,0,3.00672421870845e-16,1.35195297149551e-16,20.5388505747126,0,0,1,-0.333333333333333,0+0i,1,9,12,94046,1.89591151855057,2
"10165",10,0.179178111604844,2813.62380952381,6.49419226314452e-05,4459.27375561122,0.438988215425469,0.0021942192205991,22.9651494252874,1.11111111111111,9,10,-0.544750890407439,0.0908903838530028+0i,0.128125,7,2213,0,1.88635015807165,0.318857323417502
"10166",1,0.00212339412994745,2088.03928571429,6.01356217627597e-05,0,3.00672421870845e-16,0.00161142397962738,21.6724597701149,0,0,1,-0.833333333333333,0+0i,1,8,122,134258,2.03180474364413,11
"10167",2,0.00474218940309236,2225.58333333333,6.01356217627597e-05,3.67222222222222,0.000137372268228778,0.00161142397962751,21.9849195402299,0,1,2,-0.664335664335664,0+0i,0.5,8,276,0,1.23972969450531,2.475
"10168",1,3.20822365368424e-05,1726.45198412698,0.000106085777213159,0,3.00672421870845e-16,1.35195297149551e-16,20.6006436781609,0,0,1,-0.333333333333333,0+0i,1,10,12,149163,1.91707490521527,2
"10169",1,0.000329377346158891,1966.62142857143,6.0103943621068e-05,0,3.00672421870845e-16,2.80138237087126e-05,21.352091954023,0,0,1,-0.833333333333333,0+0i,1,8,66,53010,1.83338122463007,11
"1017",12,0.147581909796747,2844.0619047619,8.05184301217253e-05,47161.962069936,0.31850945406569,0.000160389293412426,23.0057931034483,0,11,12,-0.358056365488346,0.0809165557439789+0i,0.102006688963211,7,2392,0,0.631088810093456,0.119201260657927
"10170",12,0.010595446061177,2537.47857142857,6.58565998957525e-05,24655.6440731363,0.00305707505268725,8.76660103749665e-05,22.5528275862069,0,11,9,0.190232207308228,-0.00771005028663656+0i,0.0858843537414966,7,978,197159,1.85305713953918,0.0392542198036389
"10171",1,0.000329377346158891,1966.62142857143,6.0103943621068e-05,0,3.00672421870845e-16,2.80138237087126e-05,21.352091954023,0,0,1,-0.833333333333333,0+0i,1,8,66,20461,1.78974991827449,11
"10172",5,0.00501688501642257,2412.89047619048,8.92423805761079e-05,0,1.50372406697549e-15,0.000320977902263013,22.3497931034483,0,4,5,-0.362820512820513,0+0i,0.2,7,590,142823,1.86665037553808,0.4224
"10173",12,0.00903669096634538,2537.8380952381,6.60252457902797e-05,72569.5143262767,0.00171035416196383,0.000108715452045293,22.5565057471264,0,11,7,0.260544438997647,0.0264427970860164+0i,0.0833333333333333,8,947,0,0.664275730628604,0.0291208571187036
"10174",10,0.0180192330324828,2577.61666666667,6.29312314381766e-05,17699.5755695361,0.00315430272956697,1.97410849041552e-05,22.6226206896552,0,9,7,0.0781262093026799,0.0352163628185613+0i,0.101075268817204,7,1172,0,0.678232431617384,0.047650827549386
"10175",1,0.000772455711996873,2118.27619047619,6.02605326282934e-05,0,3.00672421870845e-16,8.20473828372028e-05,21.7472183908046,0,0,1,-0.833333333333333,0+0i,1,8,143,0,0.647843238664316,11
"10176",11,0.0181288354585976,2669.6119047619,6.026053262829e-05,15270.4497238622,0.00645771242829275,8.20473828385441e-05,22.7710344827586,0,10,8,0.00622811287724187,0.115430364956424+0i,0.0916193181818182,7,1530,0,1.52824618323536,0.0753585049755936
"10177",13,0.0439237422710647,2719.28333333333,7.24434672917413e-05,22600.4556638758,0.0645209835580542,0.00162380583593075,22.8393563218391,0,12,10,0.0834417857429464,0.0107861586045495+0i,0.0783475783475783,7,1773,22015,1.40302374946651,0.0518207134731071
"10178",10,0.015469720081801,2597.25,6.01880431517899e-05,4079.33417925519,0.00494017604465047,0.000702049283065466,22.6590344827586,0,9,8,0.0411818171408964,-0.033262049000261+0i,0.101020408163265,7,1210,36503,1.94420644637573,0.0657649477482339
